date,series,value
2022-01-04,BCOM.TR,214.8169
2022-01-04,GSCI.TR,2823.22
2022-01-04,XAUUSD.Curncy,1814.6
2022-01-04,COM.US.Equity,24.7847
2022-01-05,BCOM.TR,216.0515
2022-01-05,GSCI.TR,2843.812
2022-01-05,XAUUSD.Curncy,1810.44
2022-01-05,COM.US.Equity,24.6666
2022-01-06,BCOM.TR,215.256
2022-01-06,GSCI.TR,2858.134
2022-01-06,XAUUSD.Curncy,1791.16
2022-01-06,COM.US.Equity,24.6161
2022-01-07,BCOM.TR,216.3284
2022-01-07,GSCI.TR,2859.877
2022-01-07,XAUUSD.Curncy,1796.55
2022-01-07,COM.US.Equity,24.7341
2022-01-10,BCOM.TR,215.4161
2022-01-10,GSCI.TR,2843.564
2022-01-10,XAUUSD.Curncy,1801.68
2022-01-10,COM.US.Equity,24.6329
2022-01-11,BCOM.TR,219.489
2022-01-11,GSCI.TR,2913.263
2022-01-11,XAUUSD.Curncy,1821.6
2022-01-11,COM.US.Equity,24.8437
2022-01-12,BCOM.TR,223.0197
2022-01-12,GSCI.TR,2954.651
2022-01-12,XAUUSD.Curncy,1826.15
2022-01-12,COM.US.Equity,25.0291
2022-01-13,BCOM.TR,220.0946
2022-01-13,GSCI.TR,2929.896
2022-01-13,XAUUSD.Curncy,1822.54
2022-01-13,COM.US.Equity,24.8851
2022-01-14,BCOM.TR,221.1529
2022-01-14,GSCI.TR,2963.094
2022-01-14,XAUUSD.Curncy,1817.94
2022-01-14,COM.US.Equity,25.0881
2022-01-17,BCOM.TR,221.1529
2022-01-17,GSCI.TR,2963.094
2022-01-17,XAUUSD.Curncy,1819.23
2022-01-17,COM.US.Equity,25.0881
2022-01-18,BCOM.TR,222.3965
2022-01-18,GSCI.TR,2997.685
2022-01-18,XAUUSD.Curncy,1813.74
2022-01-18,COM.US.Equity,25.0291
2022-01-19,BCOM.TR,225.2129
2022-01-19,GSCI.TR,3033.775
2022-01-19,XAUUSD.Curncy,1840.54
2022-01-19,COM.US.Equity,25.341
2022-01-20,BCOM.TR,225.8312
2022-01-20,GSCI.TR,3035.978
2022-01-20,XAUUSD.Curncy,1839.29
2022-01-20,COM.US.Equity,25.3073
2022-01-21,BCOM.TR,225.0369
2022-01-21,GSCI.TR,3023.373
2022-01-21,XAUUSD.Curncy,1835.38
2022-01-21,COM.US.Equity,25.2567
2022-01-24,BCOM.TR,223.4527
2022-01-24,GSCI.TR,2987.147
2022-01-24,XAUUSD.Curncy,1843.06
2022-01-24,COM.US.Equity,25.282
2022-01-25,BCOM.TR,225.5912
2022-01-25,GSCI.TR,3034.137
2022-01-25,XAUUSD.Curncy,1848.02
2022-01-25,COM.US.Equity,25.4422
2022-01-26,BCOM.TR,227.753
2022-01-26,GSCI.TR,3076.413
2022-01-26,XAUUSD.Curncy,1819.59
2022-01-26,COM.US.Equity,25.4085
2022-01-27,BCOM.TR,226.8174
2022-01-27,GSCI.TR,3062.499
2022-01-27,XAUUSD.Curncy,1797.43
2022-01-27,COM.US.Equity,25.2989
2022-01-28,BCOM.TR,228.8661
2022-01-28,GSCI.TR,3080.42
2022-01-28,XAUUSD.Curncy,1791.53
2022-01-28,COM.US.Equity,25.3495
2022-01-31,BCOM.TR,230.397
2022-01-31,GSCI.TR,3097.529
2022-01-31,XAUUSD.Curncy,1797.17
2022-01-31,COM.US.Equity,25.4928
2022-02-01,BCOM.TR,231.9168
2022-02-01,GSCI.TR,3111.999
2022-02-01,XAUUSD.Curncy,1801.19
2022-02-01,COM.US.Equity,25.7457
2022-02-02,BCOM.TR,235.5391
2022-02-02,GSCI.TR,3132.84
2022-02-02,XAUUSD.Curncy,1806.8
2022-02-02,COM.US.Equity,25.6614
2022-02-03,BCOM.TR,233.5573
2022-02-03,GSCI.TR,3153.45
2022-02-03,XAUUSD.Curncy,1804.85
2022-02-03,COM.US.Equity,25.8721
2022-02-04,BCOM.TR,234.058
2022-02-04,GSCI.TR,3193.099
2022-02-04,XAUUSD.Curncy,1808.28
2022-02-04,COM.US.Equity,25.7626
2022-02-07,BCOM.TR,233.6842
2022-02-07,GSCI.TR,3183.159
2022-02-07,XAUUSD.Curncy,1820.47
2022-02-07,COM.US.Equity,25.9227
2022-02-08,BCOM.TR,232.6531
2022-02-08,GSCI.TR,3147.008
2022-02-08,XAUUSD.Curncy,1825.92
2022-02-08,COM.US.Equity,25.8637
2022-02-09,BCOM.TR,234.428
2022-02-09,GSCI.TR,3177.708
2022-02-09,XAUUSD.Curncy,1833.36
2022-02-09,COM.US.Equity,26.1335
2022-02-10,BCOM.TR,233.8932
2022-02-10,GSCI.TR,3174.8
2022-02-10,XAUUSD.Curncy,1826.85
2022-02-10,COM.US.Equity,26.0239
2022-02-11,BCOM.TR,234.7617
2022-02-11,GSCI.TR,3218.686
2022-02-11,XAUUSD.Curncy,1858.76
2022-02-11,COM.US.Equity,26.3105
2022-02-14,BCOM.TR,237.3438
2022-02-14,GSCI.TR,3265.29
2022-02-14,XAUUSD.Curncy,1871.18
2022-02-14,COM.US.Equity,26.3442
2022-02-15,BCOM.TR,234.7536
2022-02-15,GSCI.TR,3196.611
2022-02-15,XAUUSD.Curncy,1853.61
2022-02-15,COM.US.Equity,26.0829
2022-02-16,BCOM.TR,238.5683
2022-02-16,GSCI.TR,3243.343
2022-02-16,XAUUSD.Curncy,1869.8
2022-02-16,COM.US.Equity,26.1082
2022-02-17,BCOM.TR,238.2768
2022-02-17,GSCI.TR,3213.097
2022-02-17,XAUUSD.Curncy,1898.43
2022-02-17,COM.US.Equity,26.3189
2022-02-18,BCOM.TR,238.4807
2022-02-18,GSCI.TR,3221.505
2022-02-18,XAUUSD.Curncy,1898.43
2022-02-18,COM.US.Equity,26.3695
2022-02-21,BCOM.TR,238.4807
2022-02-21,GSCI.TR,3221.505
2022-02-21,XAUUSD.Curncy,1906.29
2022-02-21,COM.US.Equity,26.3695
2022-02-22,BCOM.TR,242.5735
2022-02-22,GSCI.TR,3284.847
2022-02-22,XAUUSD.Curncy,1898.64
2022-02-22,COM.US.Equity,26.7657
2022-02-23,BCOM.TR,244.282
2022-02-23,GSCI.TR,3298.06
2022-02-23,XAUUSD.Curncy,1909.01
2022-02-23,COM.US.Equity,26.7657
2022-02-24,BCOM.TR,246.267
2022-02-24,GSCI.TR,3341.861
2022-02-24,XAUUSD.Curncy,1903.89
2022-02-24,COM.US.Equity,26.8332
2022-02-25,BCOM.TR,240.1389
2022-02-25,GSCI.TR,3266.911
2022-02-25,XAUUSD.Curncy,1889.34
2022-02-25,COM.US.Equity,26.3442
2022-02-28,BCOM.TR,244.7501
2022-02-28,GSCI.TR,3369.301
2022-02-28,XAUUSD.Curncy,1908.99
2022-02-28,COM.US.Equity,26.8838
2022-03-01,BCOM.TR,254.8871
2022-03-01,GSCI.TR,3558.34
2022-03-01,XAUUSD.Curncy,1945.28
2022-03-01,COM.US.Equity,27.6088
2022-03-02,BCOM.TR,260.8818
2022-03-02,GSCI.TR,3734.894
2022-03-02,XAUUSD.Curncy,1928.72
2022-03-02,COM.US.Equity,27.9291
2022-03-03,BCOM.TR,262.6514
2022-03-03,GSCI.TR,3733.847
2022-03-03,XAUUSD.Curncy,1935.95
2022-03-03,COM.US.Equity,28.4686
2022-03-04,BCOM.TR,271.4194
2022-03-04,GSCI.TR,3921.458
2022-03-04,XAUUSD.Curncy,1970.7
2022-03-04,COM.US.Equity,29.1009
2022-03-07,BCOM.TR,279.6246
2022-03-07,GSCI.TR,4040.192
2022-03-07,XAUUSD.Curncy,1998.11
2022-03-07,COM.US.Equity,29.5983
2022-03-08,BCOM.TR,283.4054
2022-03-08,GSCI.TR,4152.16
2022-03-08,XAUUSD.Curncy,2050.76
2022-03-08,COM.US.Equity,30.1884
2022-03-09,BCOM.TR,268.8902
2022-03-09,GSCI.TR,3780.442
2022-03-09,XAUUSD.Curncy,1991.83
2022-03-09,COM.US.Equity,28.5276
2022-03-10,BCOM.TR,267.3671
2022-03-10,GSCI.TR,3698.862
2022-03-10,XAUUSD.Curncy,1996.98
2022-03-10,COM.US.Equity,28.3253
2022-03-11,BCOM.TR,270.0767
2022-03-11,GSCI.TR,3777.805
2022-03-11,XAUUSD.Curncy,1988.46
2022-03-11,COM.US.Equity,28.6457
2022-03-14,BCOM.TR,264.5446
2022-03-14,GSCI.TR,3651.788
2022-03-14,XAUUSD.Curncy,1950.88
2022-03-14,COM.US.Equity,28.1904
2022-03-15,BCOM.TR,260.4877
2022-03-15,GSCI.TR,3534.095
2022-03-15,XAUUSD.Curncy,1917.94
2022-03-15,COM.US.Equity,27.9965
2022-03-16,BCOM.TR,257.8663
2022-03-16,GSCI.TR,3490.324
2022-03-16,XAUUSD.Curncy,1927.29
2022-03-16,COM.US.Equity,27.7521
2022-03-17,BCOM.TR,265.7291
2022-03-17,GSCI.TR,3687.875
2022-03-17,XAUUSD.Curncy,1942.89
2022-03-17,COM.US.Equity,28.2494
2022-03-18,BCOM.TR,263.6217
2022-03-18,GSCI.TR,3700.45
2022-03-18,XAUUSD.Curncy,1921.62
2022-03-18,COM.US.Equity,28.3169
2022-03-21,BCOM.TR,268.5637
2022-03-21,GSCI.TR,3855.364
2022-03-21,XAUUSD.Curncy,1935.91
2022-03-21,COM.US.Equity,28.6878
2022-03-22,BCOM.TR,268.3123
2022-03-22,GSCI.TR,3850.54
2022-03-22,XAUUSD.Curncy,1921.69
2022-03-22,COM.US.Equity,28.648
2022-03-23,BCOM.TR,275.3577
2022-03-23,GSCI.TR,3992.658
2022-03-23,XAUUSD.Curncy,1943.86
2022-03-23,COM.US.Equity,28.8705
2022-03-24,BCOM.TR,276.0297
2022-03-24,GSCI.TR,3951.414
2022-03-24,XAUUSD.Curncy,1957.69
2022-03-24,COM.US.Equity,28.7935
2022-03-25,BCOM.TR,277.5093
2022-03-25,GSCI.TR,3986.328
2022-03-25,XAUUSD.Curncy,1958.29
2022-03-25,COM.US.Equity,28.8448
2022-03-28,BCOM.TR,269.737
2022-03-28,GSCI.TR,3808.178
2022-03-28,XAUUSD.Curncy,1922.8
2022-03-28,COM.US.Equity,28.3742
2022-03-29,BCOM.TR,264.2235
2022-03-29,GSCI.TR,3732.617
2022-03-29,XAUUSD.Curncy,1919.43
2022-03-29,COM.US.Equity,28.3999
2022-03-30,BCOM.TR,270.2754
2022-03-30,GSCI.TR,3830.184
2022-03-30,XAUUSD.Curncy,1932.87
2022-03-30,COM.US.Equity,28.5539
2022-03-31,BCOM.TR,265.9137
2022-03-31,GSCI.TR,3693.877
2022-03-31,XAUUSD.Curncy,1937.44
2022-03-31,COM.US.Equity,28.3999
2022-04-01,BCOM.TR,264.7779
2022-04-01,GSCI.TR,3678.741
2022-04-01,XAUUSD.Curncy,1925.68
2022-04-01,COM.US.Equity,28.3742
2022-04-04,BCOM.TR,268.3985
2022-04-04,GSCI.TR,3762.87
2022-04-04,XAUUSD.Curncy,1932.73
2022-04-04,COM.US.Equity,28.5967
2022-04-05,BCOM.TR,269.773
2022-04-05,GSCI.TR,3748.478
2022-04-05,XAUUSD.Curncy,1923.6
2022-04-05,COM.US.Equity,28.5967
2022-04-06,BCOM.TR,266.1579
2022-04-06,GSCI.TR,3640.302
2022-04-06,XAUUSD.Curncy,1925.35
2022-04-06,COM.US.Equity,28.5453
2022-04-07,BCOM.TR,267.0472
2022-04-07,GSCI.TR,3621.453
2022-04-07,XAUUSD.Curncy,1931.86
2022-04-07,COM.US.Equity,28.6822
2022-04-08,BCOM.TR,270.2348
2022-04-08,GSCI.TR,3683.371
2022-04-08,XAUUSD.Curncy,1947.54
2022-04-08,COM.US.Equity,28.8833
2022-04-11,BCOM.TR,269.2364
2022-04-11,GSCI.TR,3617.53
2022-04-11,XAUUSD.Curncy,1953.52
2022-04-11,COM.US.Equity,28.9646
2022-04-12,BCOM.TR,275.3668
2022-04-12,GSCI.TR,3760.309
2022-04-12,XAUUSD.Curncy,1966.76
2022-04-12,COM.US.Equity,29.2898
2022-04-13,BCOM.TR,280.0912
2022-04-13,GSCI.TR,3852.811
2022-04-13,XAUUSD.Curncy,1977.8
2022-04-13,COM.US.Equity,29.5379
2022-04-14,BCOM.TR,283.1331
2022-04-14,GSCI.TR,3923.402
2022-04-14,XAUUSD.Curncy,1973.71
2022-04-14,COM.US.Equity,29.5465
2022-04-15,BCOM.TR,283.1331
2022-04-15,GSCI.TR,3923.402
2022-04-15,XAUUSD.Curncy,1978.24
2022-04-15,COM.US.Equity,29.5465
2022-04-18,BCOM.TR,288.6331
2022-04-18,GSCI.TR,3982.135
2022-04-18,XAUUSD.Curncy,1978.91
2022-04-18,COM.US.Equity,29.7861
2022-04-19,BCOM.TR,280.7956
2022-04-19,GSCI.TR,3846.807
2022-04-19,XAUUSD.Curncy,1950.09
2022-04-19,COM.US.Equity,29.4096
2022-04-20,BCOM.TR,280.1704
2022-04-20,GSCI.TR,3852.901
2022-04-20,XAUUSD.Curncy,1957.77
2022-04-20,COM.US.Equity,29.3154
2022-04-21,BCOM.TR,280.755
2022-04-21,GSCI.TR,3873.083
2022-04-21,XAUUSD.Curncy,1951.62
2022-04-21,COM.US.Equity,29.1999
2022-04-22,BCOM.TR,275.9103
2022-04-22,GSCI.TR,3822.046
2022-04-22,XAUUSD.Curncy,1931.6
2022-04-22,COM.US.Equity,28.7592
2022-04-25,BCOM.TR,271.2336
2022-04-25,GSCI.TR,3729.64
2022-04-25,XAUUSD.Curncy,1897.83
2022-04-25,COM.US.Equity,28.5881
2022-04-26,BCOM.TR,274.3652
2022-04-26,GSCI.TR,3807.184
2022-04-26,XAUUSD.Curncy,1905.51
2022-04-26,COM.US.Equity,28.725
2022-04-27,BCOM.TR,277.2801
2022-04-27,GSCI.TR,3844.82
2022-04-27,XAUUSD.Curncy,1886.1
2022-04-27,COM.US.Equity,28.879
2022-04-28,BCOM.TR,276.2525
2022-04-28,GSCI.TR,3884.427
2022-04-28,XAUUSD.Curncy,1894.45
2022-04-28,COM.US.Equity,28.9732
2022-04-29,BCOM.TR,276.9244
2022-04-29,GSCI.TR,3882.991
2022-04-29,XAUUSD.Curncy,1896.93
2022-04-29,COM.US.Equity,28.8191
2022-05-02,BCOM.TR,275.8506
2022-05-02,GSCI.TR,3903.085
2022-05-02,XAUUSD.Curncy,1863.02
2022-05-02,COM.US.Equity,28.9133
2022-05-03,BCOM.TR,275.1066
2022-05-03,GSCI.TR,3837.059
2022-05-03,XAUUSD.Curncy,1868.12
2022-05-03,COM.US.Equity,28.7421
2022-05-04,BCOM.TR,281.1523
2022-05-04,GSCI.TR,3958.503
2022-05-04,XAUUSD.Curncy,1881.22
2022-05-04,COM.US.Equity,29.1614
2022-05-05,BCOM.TR,283.2163
2022-05-05,GSCI.TR,3974.441
2022-05-05,XAUUSD.Curncy,1877.18
2022-05-05,COM.US.Equity,29.0074
2022-05-06,BCOM.TR,278.8146
2022-05-06,GSCI.TR,3955.303
2022-05-06,XAUUSD.Curncy,1883.81
2022-05-06,COM.US.Equity,28.9133
2022-05-09,BCOM.TR,266.8905
2022-05-09,GSCI.TR,3779.158
2022-05-09,XAUUSD.Curncy,1854.17
2022-05-09,COM.US.Equity,28.3276
2022-05-10,BCOM.TR,266.5973
2022-05-10,GSCI.TR,3733.113
2022-05-10,XAUUSD.Curncy,1838.27
2022-05-10,COM.US.Equity,28.2629
2022-05-11,BCOM.TR,272.5785
2022-05-11,GSCI.TR,3857.544
2022-05-11,XAUUSD.Curncy,1852.4
2022-05-11,COM.US.Equity,28.5368
2022-05-12,BCOM.TR,272.0226
2022-05-12,GSCI.TR,3860.275
2022-05-12,XAUUSD.Curncy,1821.82
2022-05-12,COM.US.Equity,28.648
2022-05-13,BCOM.TR,274.5183
2022-05-13,GSCI.TR,3938.942
2022-05-13,XAUUSD.Curncy,1811.79
2022-05-13,COM.US.Equity,28.8534
2022-05-16,BCOM.TR,279.9468
2022-05-16,GSCI.TR,4025.907
2022-05-16,XAUUSD.Curncy,1824.14
2022-05-16,COM.US.Equity,29.2299
2022-05-17,BCOM.TR,281.6431
2022-05-17,GSCI.TR,4005.183
2022-05-17,XAUUSD.Curncy,1815.16
2022-05-17,COM.US.Equity,29.1614
2022-05-18,BCOM.TR,277.3817
2022-05-18,GSCI.TR,3913.762
2022-05-18,XAUUSD.Curncy,1816.6
2022-05-18,COM.US.Equity,28.879
2022-05-19,BCOM.TR,280.5499
2022-05-19,GSCI.TR,3974.637
2022-05-19,XAUUSD.Curncy,1841.85
2022-05-19,COM.US.Equity,28.8705
2022-05-20,BCOM.TR,279.3501
2022-05-20,GSCI.TR,3971.231
2022-05-20,XAUUSD.Curncy,1846.5
2022-05-20,COM.US.Equity,28.8662
2022-05-23,BCOM.TR,283.2343
2022-05-23,GSCI.TR,4004.786
2022-05-23,XAUUSD.Curncy,1853.59
2022-05-23,COM.US.Equity,28.9304
2022-05-24,BCOM.TR,282.3443
2022-05-24,GSCI.TR,3988.577
2022-05-24,XAUUSD.Curncy,1866.45
2022-05-24,COM.US.Equity,28.7764
2022-05-25,BCOM.TR,282.7279
2022-05-25,GSCI.TR,4003.628
2022-05-25,XAUUSD.Curncy,1853.46
2022-05-25,COM.US.Equity,28.802
2022-05-26,BCOM.TR,285.2108
2022-05-26,GSCI.TR,4075.892
2022-05-26,XAUUSD.Curncy,1850.63
2022-05-26,COM.US.Equity,28.9475
2022-05-27,BCOM.TR,286.5252
2022-05-27,GSCI.TR,4112.006
2022-05-27,XAUUSD.Curncy,1853.72
2022-05-27,COM.US.Equity,29.0159
2022-05-30,BCOM.TR,286.5252
2022-05-30,GSCI.TR,4112.006
2022-05-30,XAUUSD.Curncy,1855.23
2022-05-30,COM.US.Equity,29.0159
2022-05-31,BCOM.TR,281.1473
2022-05-31,GSCI.TR,4079.848
2022-05-31,XAUUSD.Curncy,1837.35
2022-05-31,COM.US.Equity,28.8576
2022-06-01,BCOM.TR,284.2805
2022-06-01,GSCI.TR,4116.403
2022-06-01,XAUUSD.Curncy,1846.6
2022-06-01,COM.US.Equity,28.7165
2022-06-02,BCOM.TR,286.4908
2022-06-02,GSCI.TR,4152.133
2022-06-02,XAUUSD.Curncy,1868.58
2022-06-02,COM.US.Equity,28.9304
2022-06-03,BCOM.TR,286.4713
2022-06-03,GSCI.TR,4193.538
2022-06-03,XAUUSD.Curncy,1851.19
2022-06-03,COM.US.Equity,28.9389
2022-06-06,BCOM.TR,291.839
2022-06-06,GSCI.TR,4236.18
2022-06-06,XAUUSD.Curncy,1841.43
2022-06-06,COM.US.Equity,29.0758
2022-06-07,BCOM.TR,292.0548
2022-06-07,GSCI.TR,4242.936
2022-06-07,XAUUSD.Curncy,1852.37
2022-06-07,COM.US.Equity,29.0844
2022-06-08,BCOM.TR,291.2716
2022-06-08,GSCI.TR,4284.167
2022-06-08,XAUUSD.Curncy,1853.36
2022-06-08,COM.US.Equity,29.2386
2022-06-09,BCOM.TR,292.5047
2022-06-09,GSCI.TR,4294.659
2022-06-09,XAUUSD.Curncy,1847.95
2022-06-09,COM.US.Equity,29.4096
2022-06-10,BCOM.TR,289.9981
2022-06-10,GSCI.TR,4251.62
2022-06-10,XAUUSD.Curncy,1871.6
2022-06-10,COM.US.Equity,29.247
2022-06-13,BCOM.TR,285.3394
2022-06-13,GSCI.TR,4215.402
2022-06-13,XAUUSD.Curncy,1819.26
2022-06-13,COM.US.Equity,29.1443
2022-06-14,BCOM.TR,276.3995
2022-06-14,GSCI.TR,4147.112
2022-06-14,XAUUSD.Curncy,1808.49
2022-06-14,COM.US.Equity,29.0074
2022-06-15,BCOM.TR,277.2277
2022-06-15,GSCI.TR,4122.352
2022-06-15,XAUUSD.Curncy,1833.82
2022-06-15,COM.US.Equity,28.879
2022-06-16,BCOM.TR,279.1219
2022-06-16,GSCI.TR,4157.582
2022-06-16,XAUUSD.Curncy,1857.33
2022-06-16,COM.US.Equity,29.0349
2022-06-17,BCOM.TR,271.5359
2022-06-17,GSCI.TR,4001.36
2022-06-17,XAUUSD.Curncy,1839.39
2022-06-17,COM.US.Equity,28.7336
2022-06-20,BCOM.TR,271.5359
2022-06-20,GSCI.TR,4001.36
2022-06-20,XAUUSD.Curncy,1838.74
2022-06-20,COM.US.Equity,28.7336
2022-06-21,BCOM.TR,270.6293
2022-06-21,GSCI.TR,4011.817
2022-06-21,XAUUSD.Curncy,1832.98
2022-06-21,COM.US.Equity,28.4598
2022-06-22,BCOM.TR,267.2196
2022-06-22,GSCI.TR,3940.651
2022-06-22,XAUUSD.Curncy,1837.72
2022-06-22,COM.US.Equity,28.2417
2022-06-23,BCOM.TR,259.0467
2022-06-23,GSCI.TR,3848.566
2022-06-23,XAUUSD.Curncy,1822.77
2022-06-23,COM.US.Equity,27.7895
2022-06-24,BCOM.TR,259.9202
2022-06-24,GSCI.TR,3903.959
2022-06-24,XAUUSD.Curncy,1826.88
2022-06-24,COM.US.Equity,27.7762
2022-06-27,BCOM.TR,261.0944
2022-06-27,GSCI.TR,3915.802
2022-06-27,XAUUSD.Curncy,1822.85
2022-06-27,COM.US.Equity,27.6919
2022-06-28,BCOM.TR,262.9382
2022-06-28,GSCI.TR,3957.207
2022-06-28,XAUUSD.Curncy,1820.01
2022-06-28,COM.US.Equity,27.8161
2022-06-29,BCOM.TR,262.051
2022-06-29,GSCI.TR,3916.191
2022-06-29,XAUUSD.Curncy,1817.73
2022-06-29,COM.US.Equity,27.7895
2022-06-30,BCOM.TR,250.8549
2022-06-30,GSCI.TR,3768.017
2022-06-30,XAUUSD.Curncy,1807.27
2022-06-30,COM.US.Equity,27.4839
2022-07-01,BCOM.TR,251.0391
2022-07-01,GSCI.TR,3823.672
2022-07-01,XAUUSD.Curncy,1811.43
2022-07-01,COM.US.Equity,27.3372
2022-07-04,BCOM.TR,251.0391
2022-07-04,GSCI.TR,3823.672
2022-07-04,XAUUSD.Curncy,1808.15
2022-07-04,COM.US.Equity,27.3372
2022-07-05,BCOM.TR,239.8189
2022-07-05,GSCI.TR,3585.404
2022-07-05,XAUUSD.Curncy,1764.76
2022-07-05,COM.US.Equity,26.6811
2022-07-06,BCOM.TR,237.4346
2022-07-06,GSCI.TR,3529.565
2022-07-06,XAUUSD.Curncy,1738.86
2022-07-06,COM.US.Equity,26.6101
2022-07-07,BCOM.TR,246.8495
2022-07-07,GSCI.TR,3673.521
2022-07-07,XAUUSD.Curncy,1740.16
2022-07-07,COM.US.Equity,26.9205
2022-07-08,BCOM.TR,248.523
2022-07-08,GSCI.TR,3723.763
2022-07-08,XAUUSD.Curncy,1742.48
2022-07-08,COM.US.Equity,27.1688
2022-07-11,BCOM.TR,249.5716
2022-07-11,GSCI.TR,3732.403
2022-07-11,XAUUSD.Curncy,1733.96
2022-07-11,COM.US.Equity,27.1688
2022-07-12,BCOM.TR,240.1036
2022-07-12,GSCI.TR,3540.996
2022-07-12,XAUUSD.Curncy,1726
2022-07-12,COM.US.Equity,26.8723
2022-07-13,BCOM.TR,243.7699
2022-07-13,GSCI.TR,3566.66
2022-07-13,XAUUSD.Curncy,1735.51
2022-07-13,COM.US.Equity,26.956
2022-07-14,BCOM.TR,239.611
2022-07-14,GSCI.TR,3520.66
2022-07-14,XAUUSD.Curncy,1709.94
2022-07-14,COM.US.Equity,26.9116
2022-07-15,BCOM.TR,243.3765
2022-07-15,GSCI.TR,3577.252
2022-07-15,XAUUSD.Curncy,1708.17
2022-07-15,COM.US.Equity,26.9737
2022-07-18,BCOM.TR,251.2938
2022-07-18,GSCI.TR,3702.39
2022-07-18,XAUUSD.Curncy,1709.22
2022-07-18,COM.US.Equity,27.0801
2022-07-19,BCOM.TR,248.9658
2022-07-19,GSCI.TR,3694.82
2022-07-19,XAUUSD.Curncy,1711.67
2022-07-19,COM.US.Equity,27.0358
2022-07-20,BCOM.TR,252.218
2022-07-20,GSCI.TR,3705.696
2022-07-20,XAUUSD.Curncy,1696.58
2022-07-20,COM.US.Equity,27.0269
2022-07-21,BCOM.TR,248.5906
2022-07-21,GSCI.TR,3617.691
2022-07-21,XAUUSD.Curncy,1718.81
2022-07-21,COM.US.Equity,26.8584
2022-07-22,BCOM.TR,250.0411
2022-07-22,GSCI.TR,3605.949
2022-07-22,XAUUSD.Curncy,1727.64
2022-07-22,COM.US.Equity,26.6811
2022-07-25,BCOM.TR,253.4153
2022-07-25,GSCI.TR,3657.545
2022-07-25,XAUUSD.Curncy,1719.78
2022-07-25,COM.US.Equity,26.7825
2022-07-26,BCOM.TR,256.1514
2022-07-26,GSCI.TR,3666.348
2022-07-26,XAUUSD.Curncy,1717.32
2022-07-26,COM.US.Equity,26.752
2022-07-27,BCOM.TR,257.4535
2022-07-27,GSCI.TR,3718.866
2022-07-27,XAUUSD.Curncy,1734.19
2022-07-27,COM.US.Equity,26.8141
2022-07-28,BCOM.TR,258.2257
2022-07-28,GSCI.TR,3718.785
2022-07-28,XAUUSD.Curncy,1755.84
2022-07-28,COM.US.Equity,26.7697
2022-07-29,BCOM.TR,261.5476
2022-07-29,GSCI.TR,3766.424
2022-07-29,XAUUSD.Curncy,1765.94
2022-07-29,COM.US.Equity,26.7343
2022-08-01,BCOM.TR,257.2579
2022-08-01,GSCI.TR,3653.27
2022-08-01,XAUUSD.Curncy,1772.17
2022-08-01,COM.US.Equity,26.6456
2022-08-02,BCOM.TR,252.9389
2022-08-02,GSCI.TR,3627.928
2022-08-02,XAUUSD.Curncy,1760.39
2022-08-02,COM.US.Equity,26.6279
2022-08-03,BCOM.TR,253.1391
2022-08-03,GSCI.TR,3573.011
2022-08-03,XAUUSD.Curncy,1765.29
2022-08-03,COM.US.Equity,26.6279
2022-08-04,BCOM.TR,253.5348
2022-08-04,GSCI.TR,3533.181
2022-08-04,XAUUSD.Curncy,1791.28
2022-08-04,COM.US.Equity,26.5259
2022-08-05,BCOM.TR,253.1367
2022-08-05,GSCI.TR,3539.819
2022-08-05,XAUUSD.Curncy,1775.5
2022-08-05,COM.US.Equity,26.4771
2022-08-08,BCOM.TR,252.0043
2022-08-08,GSCI.TR,3555.046
2022-08-08,XAUUSD.Curncy,1788.96
2022-08-08,COM.US.Equity,26.5215
2022-08-09,BCOM.TR,254.9389
2022-08-09,GSCI.TR,3586.563
2022-08-09,XAUUSD.Curncy,1794.29
2022-08-09,COM.US.Equity,26.6456
2022-08-10,BCOM.TR,259.3724
2022-08-10,GSCI.TR,3642.243
2022-08-10,XAUUSD.Curncy,1792.38
2022-08-10,COM.US.Equity,26.7077
2022-08-11,BCOM.TR,265.6729
2022-08-11,GSCI.TR,3724.257
2022-08-11,XAUUSD.Curncy,1789.72
2022-08-11,COM.US.Equity,26.7609
2022-08-12,BCOM.TR,264.7642
2022-08-12,GSCI.TR,3697.477
2022-08-12,XAUUSD.Curncy,1802.4
2022-08-12,COM.US.Equity,26.7343
2022-08-15,BCOM.TR,260.9048
2022-08-15,GSCI.TR,3625.964
2022-08-15,XAUUSD.Curncy,1779.71
2022-08-15,COM.US.Equity,26.6811
2022-08-16,BCOM.TR,261.2736
2022-08-16,GSCI.TR,3585.895
2022-08-16,XAUUSD.Curncy,1775.69
2022-08-16,COM.US.Equity,26.6899
2022-08-17,BCOM.TR,260.9004
2022-08-17,GSCI.TR,3615.595
2022-08-17,XAUUSD.Curncy,1761.77
2022-08-17,COM.US.Equity,26.7165
2022-08-18,BCOM.TR,261.1644
2022-08-18,GSCI.TR,3659.848
2022-08-18,XAUUSD.Curncy,1758.61
2022-08-18,COM.US.Equity,26.7963
2022-08-19,BCOM.TR,262.9908
2022-08-19,GSCI.TR,3685.105
2022-08-19,XAUUSD.Curncy,1747.06
2022-08-19,COM.US.Equity,26.8141
2022-08-22,BCOM.TR,265.3259
2022-08-22,GSCI.TR,3698.211
2022-08-22,XAUUSD.Curncy,1736.3
