"","date","series","value"
"3849",2022-11-14,"XAUUSD.Curncy",1771.4
"3850",2022-11-14,"S.P500.TR",8407.25
"3851",2022-11-14,"ABCTRI",6886.321649
"3852",2022-11-14,"CL1.Comdty",85.87
"3853",2022-11-15,"BCOM.TR",254.8105
"3854",2022-11-15,"GSCI.TR",3665.811
"3855",2022-11-15,"XAUUSD.Curncy",1778.94
"3856",2022-11-15,"S.P500.TR",8481.14
"3857",2022-11-15,"ABCTRI",6892.911773
"3858",2022-11-15,"CL1.Comdty",86.92
"3859",2022-11-16,"BCOM.TR",253.353
"3860",2022-11-16,"GSCI.TR",3637.788
"3861",2022-11-16,"XAUUSD.Curncy",1773.87
"3862",2022-11-16,"S.P500.TR",8413.09
"3863",2022-11-16,"ABCTRI",6881.992066
"3864",2022-11-16,"CL1.Comdty",85.59
"3865",2022-11-17,"BCOM.TR",249.6538
"3866",2022-11-17,"GSCI.TR",3555.412
"3867",2022-11-17,"XAUUSD.Curncy",1760.44
"3868",2022-11-17,"S.P500.TR",8388.84
"3869",2022-11-17,"ABCTRI",6835.6274
"3870",2022-11-17,"CL1.Comdty",81.64
"3871",2022-11-18,"BCOM.TR",248.9733
"3872",2022-11-18,"GSCI.TR",3526.812
"3873",2022-11-18,"XAUUSD.Curncy",1750.68
"3874",2022-11-18,"S.P500.TR",8429.01
"3875",2022-11-18,"ABCTRI",6840.045563
"3876",2022-11-18,"CL1.Comdty",80.08
"3877",2022-11-21,"BCOM.TR",250.2299
"3878",2022-11-21,"GSCI.TR",3522.259
"3879",2022-11-21,"XAUUSD.Curncy",1738.05
"3880",2022-11-21,"S.P500.TR",8397.23
"3881",2022-11-21,"ABCTRI",6822.935046
"3882",2022-11-21,"CL1.Comdty",79.73
"3883",2022-11-22,"BCOM.TR",252.5147
"3884",2022-11-22,"GSCI.TR",3557.67
"3885",2022-11-22,"XAUUSD.Curncy",1740.25
"3886",2022-11-22,"S.P500.TR",8511.48
"3887",2022-11-22,"ABCTRI",6830.602577
"3888",2022-11-22,"CL1.Comdty",80.95
"3889",2022-11-23,"BCOM.TR",252.8412
"3890",2022-11-23,"GSCI.TR",3506.217
"3891",2022-11-23,"XAUUSD.Curncy",1749.68
"3892",2022-11-23,"S.P500.TR",8562.27
"3893",2022-11-23,"ABCTRI",6829.964739
"3894",2022-11-23,"CL1.Comdty",77.94
"3895",2022-11-24,"BCOM.TR",252.8412
"3896",2022-11-24,"GSCI.TR",3506.217
"3897",2022-11-24,"XAUUSD.Curncy",1755.24
"3898",2022-11-24,"S.P500.TR",8562.27
"3899",2022-11-24,"ABCTRI",6830.843279
"3900",2022-11-24,"CL1.Comdty",77.94
"3901",2022-11-25,"BCOM.TR",249.4455
"3902",2022-11-25,"GSCI.TR",3450.175
"3903",2022-11-25,"XAUUSD.Curncy",1754.93
"3904",2022-11-25,"S.P500.TR",8560.09
"3905",2022-11-25,"ABCTRI",6829.184083
"3906",2022-11-25,"CL1.Comdty",76.28
"3907",2022-11-28,"BCOM.TR",248.3951
"3908",2022-11-28,"GSCI.TR",3442.881
"3909",2022-11-28,"XAUUSD.Curncy",1741.36
"3910",2022-11-28,"S.P500.TR",8427.95
"3911",2022-11-28,"ABCTRI",6818.365959
"3912",2022-11-28,"CL1.Comdty",77.24
"3913",2022-11-29,"BCOM.TR",250.1511
"3914",2022-11-29,"GSCI.TR",3471.131
"3915",2022-11-29,"XAUUSD.Curncy",1749.85
"3916",2022-11-29,"S.P500.TR",8415.27
"3917",2022-11-29,"ABCTRI",6835.30445
"3918",2022-11-29,"CL1.Comdty",78.2
"3919",2022-11-30,"BCOM.TR",252.0594
"3920",2022-11-30,"GSCI.TR",3544.677
"3921",2022-11-30,"XAUUSD.Curncy",1768.52
"3922",2022-11-30,"S.P500.TR",8678
"3923",2022-11-30,"ABCTRI",6863.404394
"3924",2022-11-30,"CL1.Comdty",80.55
